state,district,favored,confidence,rep_nominee,dem_nominee,incumbent,third_party_cand,third_party,redistricting_voter_power,anti_gerrymandering_party,geoid,chamber,district_link,dem_cand_link,rep_cand_link,third_cand_link
TX,TX-HD-145,D,Safe,Martha Elena Fierro,Christina Morales,D,Richard Howell,L,1.7890963684708752,D,48145,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_145,https://ballotpedia.org/Christina_Morales,https://fierrofor145.com/,https://ballotpedia.org/Richard_Howell_(Texas)
TX,TX-HD-148,D,Safe,Luis LaRotta,Penny Morales Shaw,Open,,,1.7683249624667627,D,48148,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_148,https://voteforpenny.com/,https://luislarottafortexas.com/,
TX,TX-HD-149,D,Safe,Lily Truong,Hubert Vo,D,,,1.6462771249238788,D,48149,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_149,https://ballotpedia.org/Hubert_Vo,https://ballotpedia.org/Lily_Truong,
TX,TX-HD-142,D,Safe,Jason Rowe,Harold Dutton Jr.,Open,,,1.560876197596667,D,48142,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_142,https://ballotpedia.org/Harold_Dutton_Jr.,https://roweforhouston.com/,
TX,TX-HD-78,D,Safe,Jeffrey Lane,Joseph Moody,D,,,1.5382597842667909,D,48078,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_78,https://ballotpedia.org/Joseph_Moody,https://ballotpedia.org/Jeffrey_Lane,
TX,TX-HD-22,D,Safe,Jacorion Randle,Joe Deshotel,D,,,1.486545314224042,D,48022,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_22,https://ballotpedia.org/Joe_Deshotel,https://ballotpedia.org/Jacorion_Randle,
TX,TX-HD-27,D,Safe,Tom Virippan,Ron Reynolds,D,,,1.396067602033126,D,48027,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_27,https://ballotpedia.org/Ron_Reynolds,https://ballotpedia.org/Tom_Virippan,
TX,TX-HD-34,D,Safe,James Hernandez,Abel Herrero,D,,,1.38852477796603,D,48034,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_34,http://www.abelherrero.com/,https://ballotpedia.org/James_Hernandez,
TX,TX-HD-109,D,Safe,Eugene Allen,Carl Sherman Sr.,D,,,1.3827063725105968,D,48109,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_109,https://ballotpedia.org/Carl_Sherman_Sr._(Texas_House_of_Representatives),http://themissingelement.info/index.html,
TX,TX-HD-119,D,Safe,George Garza,Elizabeth Campos,Open,Arthur Thomas IV,L,1.3723839785834444,D,48119,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_119,https://lizcampos.com/,https://ballotpedia.org/George_Garza,https://ballotpedia.org/Arthur_Thomas_IV
